customer_id,tenure_months,monthly_charge,contract_type,payment_method,autopay,support_tickets_90d,weekly_usage_hours,num_products,late_payments_12m,discount_active,satisfaction_score,region,churn
CUST-03100,20,82.07,Monthly,Debit Card,Yes,1,8.9,1,1,Yes,3,West,0
CUST-03101,27,82.86,Annual,Credit Card,No,1,4.1,2,2,No,2,Midwest,1
CUST-03102,10,69.77,Two-Year,PayPal,No,3,5.3,2,0,No,3,Midwest,0
CUST-03103,2,58.07,Monthly,Bank Transfer,Yes,0,9.8,1,1,No,5,West,0
CUST-03104,32,33.91,Monthly,PayPal,No,0,12.5,1,0,Yes,3,South,0
CUST-03105,51,64.94,Monthly,Debit Card,No,1,6.0,2,2,Yes,3,West,1
CUST-03106,22,49.16,Monthly,Bank Transfer,Yes,1,14.1,1,1,Yes,5,South,0
CUST-03107,62,62.09,Annual,Credit Card,No,4,16.2,2,1,No,4,South,1
CUST-03108,27,40.61,Monthly,Debit Card,Yes,1,7.4,1,1,Yes,3,West,0
CUST-03109,65,48.89,Two-Year,PayPal,Yes,2,7.4,1,0,No,1,West,0
CUST-03110,17,54.95,Annual,Debit Card,No,1,5.1,1,0,No,5,South,0
CUST-03111,39,56.43,Monthly,PayPal,Yes,2,8.6,1,0,Yes,5,Midwest,0
CUST-03112,55,60.89,Annual,PayPal,Yes,1,12.5,1,0,No,4,West,0
CUST-03113,5,41.57,Annual,Credit Card,Yes,2,15.5,1,1,No,2,Northeast,0
CUST-03114,67,27.82,Monthly,Credit Card,No,1,4.2,1,0,Yes,4,Midwest,0
CUST-03115,27,81.25,Monthly,Debit Card,Yes,0,7.7,2,2,No,4,South,0
CUST-03116,36,96.81,Annual,PayPal,Yes,0,11.3,1,0,No,1,West,0
CUST-03117,46,60.05,Monthly,Debit Card,No,0,2.3,4,1,Yes,2,Northeast,1
CUST-03118,47,28.17,Monthly,Debit Card,No,2,0.6,2,0,No,1,Midwest,1
CUST-03119,2,38.08,Monthly,Credit Card,Yes,2,7.5,3,1,No,2,Midwest,0
CUST-03120,63,61.16,Monthly,PayPal,No,1,4.3,2,2,No,4,Northeast,0
CUST-03121,45,76.14,Annual,Debit Card,Yes,2,3.9,1,0,No,4,West,0
CUST-03122,72,30.17,Monthly,Debit Card,No,0,4.4,2,0,No,5,South,0
CUST-03123,34,49.76,Annual,Debit Card,No,0,4.5,2,1,No,5,Northeast,0
CUST-03124,45,55.53,Monthly,Credit Card,Yes,1,9.7,2,1,No,5,Midwest,0
CUST-03125,32,67.56,Annual,Credit Card,No,2,1.4,3,2,Yes,1,Northeast,0
CUST-03126,65,45.82,Monthly,Credit Card,Yes,0,9.3,1,0,No,4,West,0
CUST-03127,60,23.85,Two-Year,PayPal,Yes,1,6.3,1,2,No,1,South,0
CUST-03128,66,63.18,Two-Year,Credit Card,Yes,2,2.9,2,0,No,4,West,0
CUST-03129,37,72.25,Monthly,Credit Card,Yes,0,10.7,1,1,No,2,Midwest,0
CUST-03130,57,50.51,Annual,Bank Transfer,No,3,9.6,3,0,Yes,4,West,0
CUST-03131,26,59.29,Monthly,Debit Card,Yes,2,4.7,2,0,No,3,South,1
CUST-03132,34,43.46,Annual,Debit Card,No,0,10.4,3,1,Yes,4,South,0
CUST-03133,55,36.78,Annual,Debit Card,Yes,5,14.9,1,0,No,4,Northeast,0
CUST-03134,6,70.48,Monthly,Credit Card,No,2,1.6,1,0,No,3,South,0
CUST-03135,52,58.97,Monthly,Credit Card,No,0,3.9,2,2,No,5,West,0
CUST-03136,2,60.83,Monthly,Bank Transfer,Yes,0,1.3,1,0,No,3,West,0
CUST-03137,42,79.04,Annual,Debit Card,Yes,0,11.8,3,2,No,2,Northeast,0
CUST-03138,35,33.01,Annual,PayPal,No,6,6.9,2,1,No,4,South,0
CUST-03139,34,42.06,Monthly,Bank Transfer,Yes,1,5.9,2,0,Yes,3,Northeast,0
CUST-03140,36,54.84,Monthly,Credit Card,Yes,2,11.4,1,1,No,5,South,0
CUST-03141,36,41.84,Monthly,PayPal,No,1,5.3,2,1,No,4,South,0
CUST-03142,30,66.1,Annual,Credit Card,No,2,11.5,1,2,Yes,3,West,0
CUST-03143,33,48.63,Monthly,Debit Card,No,2,3.4,2,1,Yes,4,South,0
CUST-03144,41,34.13,Monthly,Bank Transfer,No,3,7.6,1,0,No,5,Midwest,1
CUST-03145,55,53.18,Two-Year,Credit Card,Yes,5,12.7,2,0,No,3,West,0
CUST-03146,40,55.07,Monthly,Bank Transfer,No,1,2.5,3,2,Yes,2,Northeast,1
CUST-03147,47,68.82,Annual,PayPal,Yes,0,4.5,1,0,No,5,West,0
CUST-03148,61,59.08,Monthly,Debit Card,No,0,5.9,1,2,Yes,5,Midwest,0
CUST-03149,72,60.3,Monthly,Credit Card,No,1,19.1,2,1,No,5,West,0
CUST-03150,8,57.77,Annual,PayPal,Yes,1,9.0,2,2,No,3,West,0
CUST-03151,52,48.61,Monthly,Debit Card,No,0,3.0,1,1,No,5,South,0
CUST-03152,17,39.11,Monthly,Credit Card,Yes,2,20.8,1,1,No,3,Midwest,0
CUST-03153,15,57.2,Two-Year,Debit Card,No,1,18.1,2,1,No,4,West,0
CUST-03154,58,46.0,Annual,Credit Card,Yes,1,8.6,2,1,No,2,West,1
CUST-03155,5,82.42,Annual,Bank Transfer,Yes,1,24.2,2,0,No,3,Midwest,0
CUST-03156,62,76.16,Monthly,Debit Card,Yes,0,5.1,1,0,No,5,Northeast,0
CUST-03157,56,63.39,Monthly,Debit Card,No,2,6.4,2,0,Yes,1,South,0
CUST-03158,72,58.81,Monthly,PayPal,Yes,2,4.0,1,1,No,2,West,0
CUST-03159,49,50.42,Two-Year,PayPal,No,1,11.4,2,0,No,4,Northeast,0
CUST-03160,63,29.3,Annual,Bank Transfer,Yes,2,22.0,2,1,No,5,West,0
CUST-03161,9,48.11,Monthly,Bank Transfer,No,0,13.7,2,1,No,3,Midwest,1
CUST-03162,65,53.83,Two-Year,Credit Card,No,1,4.2,1,1,No,5,West,0
CUST-03163,12,56.13,Monthly,Debit Card,Yes,2,5.3,1,0,No,5,South,1
CUST-03164,23,60.45,Monthly,PayPal,Yes,1,12.7,2,0,No,4,South,0
CUST-03165,10,68.58,Monthly,Credit Card,No,2,4.1,3,1,No,4,West,1
CUST-03166,29,39.54,Monthly,PayPal,Yes,1,7.5,4,1,No,4,Midwest,0
CUST-03167,54,39.7,Two-Year,Credit Card,Yes,2,2.4,3,1,No,3,Midwest,0
CUST-03168,20,78.12,Annual,Bank Transfer,Yes,3,6.3,2,1,Yes,2,West,0
CUST-03169,60,65.88,Monthly,PayPal,Yes,0,8.6,3,0,No,2,South,0
CUST-03170,44,44.97,Monthly,PayPal,No,3,8.8,2,0,No,3,Northeast,0
CUST-03171,46,50.07,Annual,Debit Card,No,2,10.7,3,0,Yes,3,South,0
CUST-03172,68,50.15,Monthly,Bank Transfer,No,2,17.4,2,0,No,1,Midwest,0
CUST-03173,32,52.57,Monthly,PayPal,Yes,1,14.2,2,0,No,3,Midwest,0
CUST-03174,25,60.51,Annual,PayPal,No,3,13.5,1,1,Yes,5,South,1
CUST-03175,72,97.63,Monthly,PayPal,No,1,12.4,2,0,No,2,Midwest,0
CUST-03176,41,55.42,Monthly,Credit Card,No,0,8.9,1,0,No,5,Midwest,0
CUST-03177,45,63.93,Monthly,Credit Card,Yes,1,7.6,1,0,No,2,Northeast,0
CUST-03178,22,21.64,Two-Year,Credit Card,Yes,4,14.6,2,1,Yes,4,South,0
CUST-03179,16,43.27,Monthly,PayPal,No,2,12.7,3,1,No,5,West,0
CUST-03180,13,74.12,Annual,PayPal,No,2,4.8,3,0,Yes,1,Northeast,1
CUST-03181,17,59.24,Monthly,Debit Card,Yes,0,11.2,1,2,Yes,4,Midwest,0
CUST-03182,15,10.0,Annual,Bank Transfer,Yes,2,9.0,2,0,Yes,4,South,0
CUST-03183,54,64.13,Monthly,Credit Card,No,3,10.2,2,2,Yes,4,Midwest,0
CUST-03184,5,86.53,Monthly,PayPal,No,0,15.8,1,0,No,1,West,0
CUST-03185,46,16.07,Annual,Debit Card,No,0,5.1,3,1,Yes,4,West,0
CUST-03186,69,79.35,Annual,Debit Card,No,3,4.7,1,0,No,2,West,0
CUST-03187,56,10.0,Monthly,Credit Card,No,1,9.5,3,0,No,3,South,0
CUST-03188,30,68.88,Monthly,PayPal,No,1,5.4,1,0,Yes,3,Northeast,0
CUST-03189,5,51.84,Two-Year,PayPal,Yes,2,2.8,3,0,No,4,Midwest,1
CUST-03190,61,10.0,Monthly,Credit Card,Yes,1,3.7,2,0,No,5,Midwest,0
CUST-03191,1,60.03,Monthly,Debit Card,No,2,24.2,2,0,No,2,Northeast,0
CUST-03192,50,72.72,Monthly,PayPal,No,2,8.5,1,0,No,4,Midwest,1
CUST-03193,49,58.55,Monthly,Debit Card,Yes,2,11.4,1,1,Yes,5,Midwest,0
CUST-03194,14,62.53,Annual,PayPal,Yes,1,7.1,1,1,No,3,South,1
CUST-03195,54,44.59,Annual,Debit Card,No,2,15.0,3,0,Yes,5,West,0
CUST-03196,13,18.49,Monthly,Bank Transfer,No,1,1.5,2,2,Yes,3,West,0
CUST-03197,17,64.45,Annual,PayPal,Yes,2,19.0,1,1,Yes,2,Northeast,0
CUST-03198,59,83.5,Monthly,Credit Card,No,0,8.4,1,0,Yes,2,Northeast,0
CUST-03199,71,72.33,Annual,PayPal,Yes,2,5.4,1,0,No,5,Northeast,0
CUST-03200,20,16.22,Monthly,Debit Card,Yes,1,17.4,2,0,No,4,West,0
CUST-03201,67,24.73,Monthly,Bank Transfer,Yes,3,10.9,1,1,Yes,2,Northeast,0
CUST-03202,66,36.77,Annual,PayPal,Yes,0,7.7,3,3,No,3,South,0
CUST-03203,56,23.33,Monthly,Credit Card,Yes,0,3.0,2,0,No,3,Northeast,0
CUST-03204,11,52.8,Monthly,PayPal,No,0,7.9,1,0,No,5,Midwest,0
CUST-03205,22,59.08,Monthly,Credit Card,No,1,9.1,1,1,No,3,South,0
CUST-03206,49,26.26,Annual,Bank Transfer,Yes,0,9.8,2,1,Yes,2,Northeast,0
CUST-03207,72,65.99,Monthly,Bank Transfer,No,1,4.9,3,1,No,1,Midwest,0
CUST-03208,59,62.82,Annual,PayPal,No,3,5.0,1,1,No,4,South,0
CUST-03209,31,42.13,Annual,Debit Card,Yes,1,3.6,1,0,No,2,South,0
CUST-03210,17,48.89,Annual,PayPal,Yes,1,5.3,2,2,No,5,West,1
CUST-03211,70,16.9,Monthly,Debit Card,Yes,3,12.0,1,2,No,5,South,0
CUST-03212,20,46.02,Annual,Credit Card,No,1,21.4,1,0,No,4,West,0
CUST-03213,25,52.13,Monthly,Bank Transfer,Yes,2,7.0,2,2,No,4,West,0
CUST-03214,70,55.04,Two-Year,Debit Card,No,0,10.0,1,0,No,2,Northeast,0
CUST-03215,41,58.82,Annual,Credit Card,No,1,3.5,2,1,No,1,South,0
CUST-03216,20,56.4,Monthly,Credit Card,No,2,3.6,3,0,No,1,South,0
CUST-03217,1,47.24,Annual,Bank Transfer,Yes,1,14.5,3,0,No,4,Midwest,0
CUST-03218,31,57.15,Monthly,Bank Transfer,Yes,2,1.3,2,0,Yes,2,South,1
CUST-03219,71,70.04,Monthly,Debit Card,Yes,2,11.0,1,1,No,4,South,0
CUST-03220,32,50.28,Monthly,Credit Card,No,0,11.3,2,1,Yes,4,Midwest,0
CUST-03221,51,57.72,Annual,PayPal,No,0,14.7,1,0,No,5,West,0
CUST-03222,19,48.65,Annual,Debit Card,No,1,10.3,2,1,No,5,Midwest,0
CUST-03223,56,40.36,Two-Year,Bank Transfer,No,1,2.9,1,0,Yes,4,South,0
CUST-03224,56,61.41,Monthly,Bank Transfer,Yes,2,16.6,1,1,Yes,3,Midwest,0
CUST-03225,44,42.01,Annual,PayPal,Yes,2,5.9,1,0,Yes,5,Midwest,0
CUST-03226,56,58.95,Annual,Credit Card,Yes,6,15.9,1,1,No,2,West,0
CUST-03227,42,52.51,Annual,PayPal,Yes,1,13.9,2,0,No,2,Midwest,0
CUST-03228,28,46.53,Monthly,Bank Transfer,Yes,2,10.1,4,1,No,4,Midwest,0
CUST-03229,54,46.09,Monthly,Debit Card,Yes,2,14.0,2,1,No,5,Midwest,0
CUST-03230,61,42.85,Annual,Bank Transfer,No,0,17.9,1,1,No,2,South,0
CUST-03231,61,22.38,Monthly,Debit Card,Yes,2,11.0,2,1,No,5,Midwest,0
CUST-03232,16,58.89,Monthly,Bank Transfer,Yes,2,13.1,2,2,Yes,3,West,1
CUST-03233,49,56.17,Monthly,PayPal,Yes,0,4.5,3,1,No,4,West,0
CUST-03234,1,67.29,Monthly,Credit Card,Yes,0,12.5,2,0,No,4,Northeast,0
CUST-03235,42,42.43,Monthly,Debit Card,Yes,1,4.4,1,0,Yes,4,South,0
CUST-03236,42,86.12,Monthly,Credit Card,Yes,0,9.5,2,1,No,5,Northeast,0
CUST-03237,27,45.16,Annual,Debit Card,Yes,2,5.4,1,1,No,3,West,1
CUST-03238,72,36.25,Two-Year,Bank Transfer,No,1,6.3,1,0,Yes,4,South,0
CUST-03239,64,34.11,Monthly,Credit Card,Yes,4,19.2,4,0,Yes,4,West,0
CUST-03240,3,20.79,Monthly,Bank Transfer,Yes,2,8.3,3,1,No,5,Northeast,0
CUST-03241,16,79.59,Annual,Credit Card,Yes,1,9.4,1,0,Yes,5,Midwest,0
CUST-03242,15,76.68,Monthly,PayPal,Yes,1,12.9,2,0,No,3,South,0
CUST-03243,65,62.81,Two-Year,Bank Transfer,Yes,1,9.0,1,0,Yes,1,Midwest,0
CUST-03244,38,35.87,Annual,PayPal,Yes,7,12.4,1,1,No,5,West,0
CUST-03245,53,84.6,Monthly,Bank Transfer,No,0,13.1,3,3,No,2,West,0
CUST-03246,59,45.67,Monthly,Bank Transfer,No,0,6.0,3,0,Yes,3,Northeast,1
CUST-03247,56,47.16,Monthly,PayPal,No,1,3.9,1,0,No,4,West,1
CUST-03248,7,77.87,Annual,PayPal,Yes,1,8.9,3,0,Yes,2,West,0
CUST-03249,11,63.86,Monthly,Credit Card,Yes,0,6.3,1,1,No,5,Midwest,0
CUST-03250,29,91.62,Annual,Debit Card,Yes,0,13.7,2,0,No,3,Northeast,0
CUST-03251,25,56.48,Annual,Credit Card,No,0,6.4,4,1,No,3,South,0
CUST-03252,54,44.85,Annual,PayPal,Yes,0,17.8,3,1,No,4,Northeast,0
CUST-03253,12,40.99,Two-Year,PayPal,No,1,18.2,2,0,No,2,West,0
CUST-03254,27,18.75,Monthly,PayPal,Yes,2,16.9,1,0,No,4,South,0
CUST-03255,18,46.99,Monthly,Bank Transfer,Yes,1,11.8,2,2,Yes,1,West,1
CUST-03256,14,72.6,Annual,Credit Card,Yes,0,5.5,4,1,Yes,4,Midwest,0
CUST-03257,13,62.78,Monthly,Bank Transfer,Yes,2,6.9,1,0,Yes,3,South,1
CUST-03258,15,52.37,Monthly,Credit Card,No,1,11.7,1,1,No,5,South,0
CUST-03259,41,34.09,Monthly,Debit Card,No,0,7.8,1,1,Yes,1,South,1
CUST-03260,30,56.08,Monthly,PayPal,Yes,0,7.5,2,1,No,5,South,0
CUST-03261,32,70.23,Two-Year,Debit Card,Yes,2,17.4,1,0,Yes,3,South,0
CUST-03262,35,59.75,Monthly,PayPal,No,0,3.4,2,0,No,3,Northeast,0
CUST-03263,54,55.0,Annual,PayPal,Yes,0,12.1,1,2,Yes,2,Midwest,0
CUST-03264,63,37.65,Two-Year,PayPal,No,0,11.3,4,0,No,2,West,0
CUST-03265,38,67.61,Monthly,Credit Card,Yes,3,9.3,1,1,Yes,1,Northeast,0
CUST-03266,47,10.0,Annual,Credit Card,No,0,4.3,3,0,No,2,South,0
CUST-03267,54,58.89,Monthly,Credit Card,No,0,7.0,4,0,Yes,4,West,0
CUST-03268,50,98.27,Monthly,Debit Card,Yes,3,9.2,2,0,No,4,Midwest,0
CUST-03269,10,24.85,Monthly,Credit Card,Yes,2,4.0,1,1,Yes,2,Northeast,0
CUST-03270,71,47.66,Monthly,Credit Card,Yes,1,15.5,3,0,No,2,South,0
CUST-03271,12,51.86,Monthly,Bank Transfer,Yes,2,8.6,2,0,No,2,Northeast,0
CUST-03272,30,43.67,Monthly,Bank Transfer,No,3,8.2,2,0,No,4,Northeast,0
CUST-03273,47,70.65,Monthly,PayPal,Yes,0,12.5,1,1,Yes,3,Midwest,0
CUST-03274,30,60.5,Monthly,Credit Card,Yes,3,19.4,1,2,Yes,2,Northeast,0
CUST-03275,18,54.74,Annual,PayPal,No,2,6.9,2,1,No,3,South,0
CUST-03276,67,66.35,Monthly,Credit Card,No,0,3.7,2,0,No,4,Northeast,0
CUST-03277,6,52.3,Annual,Debit Card,Yes,1,20.8,4,1,No,2,Midwest,0
CUST-03278,18,109.24,Two-Year,Debit Card,No,2,9.8,2,3,Yes,5,South,0
CUST-03279,72,54.72,Annual,Bank Transfer,Yes,2,25.3,1,1,No,4,South,0
CUST-03280,53,55.52,Annual,PayPal,No,0,18.0,2,0,No,5,Northeast,0
CUST-03281,7,21.21,Annual,Credit Card,Yes,2,5.1,1,0,No,3,West,0
CUST-03282,55,42.22,Annual,PayPal,No,1,7.6,1,1,No,3,West,0
CUST-03283,70,72.65,Two-Year,Bank Transfer,Yes,3,1.3,1,1,No,5,West,0
CUST-03284,8,27.96,Two-Year,Credit Card,Yes,0,5.5,1,1,Yes,4,West,0
CUST-03285,30,13.16,Monthly,PayPal,No,0,3.3,1,0,Yes,2,West,1
CUST-03286,34,52.58,Annual,Credit Card,Yes,2,5.8,1,1,Yes,4,South,0
CUST-03287,10,76.67,Annual,Credit Card,Yes,2,2.5,1,1,No,4,West,0
CUST-03288,15,52.76,Monthly,Bank Transfer,Yes,0,4.8,3,0,No,5,West,0
CUST-03289,13,45.95,Monthly,Credit Card,No,2,5.7,1,1,No,4,South,1
CUST-03290,14,18.55,Annual,PayPal,Yes,1,8.2,3,0,No,4,Northeast,0
CUST-03291,30,60.14,Annual,Credit Card,Yes,1,2.9,3,1,Yes,3,South,1
CUST-03292,34,63.9,Monthly,PayPal,Yes,1,15.9,3,1,No,4,West,0
CUST-03293,18,19.93,Monthly,PayPal,No,2,5.5,1,1,No,1,Midwest,1
CUST-03294,21,72.42,Monthly,Bank Transfer,No,4,10.1,1,0,No,5,Midwest,0
CUST-03295,14,65.78,Monthly,PayPal,Yes,1,5.4,2,1,No,4,Northeast,1
CUST-03296,58,72.38,Two-Year,PayPal,Yes,2,8.5,2,0,No,4,Northeast,0
CUST-03297,16,62.5,Two-Year,Debit Card,Yes,1,8.0,1,0,No,4,South,0
CUST-03298,66,63.77,Monthly,Credit Card,Yes,1,16.3,1,0,No,3,South,0
CUST-03299,39,61.37,Monthly,PayPal,No,1,7.2,2,2,No,1,Northeast,1
CUST-03300,58,67.63,Annual,Debit Card,No,0,7.5,2,0,No,4,Northeast,0
CUST-03301,46,19.26,Annual,Credit Card,No,0,4.1,1,1,Yes,4,West,0
CUST-03302,20,24.98,Monthly,Bank Transfer,No,3,2.5,1,0,Yes,5,Midwest,0
CUST-03303,44,38.75,Monthly,Credit Card,Yes,5,9.8,2,2,No,4,South,0
CUST-03304,20,49.66,Monthly,Credit Card,No,0,9.9,2,0,No,3,Northeast,0
CUST-03305,9,58.99,Annual,Bank Transfer,Yes,1,9.2,2,1,No,4,Northeast,0
CUST-03306,19,57.84,Annual,PayPal,No,3,14.0,3,0,No,4,South,0
CUST-03307,20,72.11,Monthly,PayPal,No,4,8.1,2,1,No,4,Northeast,0
CUST-03308,10,72.67,Two-Year,Credit Card,Yes,5,6.4,1,0,Yes,4,Northeast,0
CUST-03309,2,36.3,Annual,Debit Card,No,1,9.1,1,2,Yes,4,West,1
CUST-03310,68,56.29,Two-Year,PayPal,No,3,7.4,1,1,No,5,South,0
CUST-03311,37,36.74,Monthly,Credit Card,No,2,3.2,2,1,No,3,West,1
CUST-03312,29,48.61,Monthly,PayPal,No,2,14.8,3,0,No,5,West,0
CUST-03313,67,57.79,Two-Year,Credit Card,No,2,5.4,2,1,No,1,South,0
CUST-03314,17,10.0,Two-Year,Credit Card,Yes,2,7.7,2,0,Yes,5,South,0
CUST-03315,30,95.4,Two-Year,Credit Card,Yes,2,5.8,1,0,Yes,3,Midwest,0
CUST-03316,61,62.2,Annual,Credit Card,No,1,16.2,2,0,No,4,West,0
CUST-03317,46,41.28,Monthly,Credit Card,Yes,0,5.9,1,2,Yes,4,Midwest,0
CUST-03318,29,86.69,Monthly,PayPal,Yes,0,17.6,1,0,Yes,3,Northeast,0
CUST-03319,19,45.75,Monthly,PayPal,No,2,5.1,2,2,Yes,3,West,0
CUST-03320,3,54.39,Two-Year,Credit Card,No,1,12.1,1,1,No,4,South,0
CUST-03321,7,43.23,Monthly,PayPal,No,3,7.5,1,0,No,3,South,0
CUST-03322,12,81.74,Annual,Credit Card,Yes,2,2.8,1,0,Yes,3,Northeast,0
CUST-03323,57,50.11,Two-Year,Debit Card,Yes,1,17.3,1,0,No,4,South,0
CUST-03324,47,54.69,Two-Year,Bank Transfer,No,2,4.9,1,2,No,4,Midwest,0
CUST-03325,32,73.67,Two-Year,PayPal,Yes,0,6.5,2,0,No,1,South,0
CUST-03326,57,62.53,Monthly,PayPal,Yes,2,9.6,1,2,Yes,4,West,1
CUST-03327,12,51.02,Monthly,Credit Card,Yes,1,3.8,1,0,Yes,5,Northeast,0
CUST-03328,16,71.99,Two-Year,Credit Card,No,1,5.3,2,1,No,3,Northeast,0
CUST-03329,29,97.69,Monthly,PayPal,Yes,1,7.1,1,1,No,3,South,1
CUST-03330,67,57.71,Monthly,PayPal,Yes,0,2.7,3,0,No,4,Northeast,0
CUST-03331,45,54.1,Two-Year,PayPal,Yes,3,9.1,3,1,No,2,Midwest,0
CUST-03332,62,55.07,Annual,Bank Transfer,Yes,0,3.5,2,0,Yes,5,South,0
CUST-03333,18,75.59,Monthly,Debit Card,No,1,12.0,2,0,No,3,South,1
CUST-03334,62,41.21,Monthly,PayPal,No,1,15.0,2,0,Yes,4,South,0
CUST-03335,6,46.99,Monthly,PayPal,No,2,12.4,1,0,No,4,Northeast,0
CUST-03336,17,24.33,Two-Year,Credit Card,Yes,2,13.4,2,1,Yes,4,South,0
CUST-03337,38,30.69,Annual,Credit Card,Yes,3,6.9,2,0,No,5,South,1
CUST-03338,4,42.68,Monthly,PayPal,Yes,1,3.2,2,0,No,4,Midwest,0
CUST-03339,62,50.99,Monthly,Credit Card,No,3,14.6,3,1,No,5,West,0
CUST-03340,63,83.84,Two-Year,PayPal,Yes,1,5.4,3,2,No,4,South,0
CUST-03341,39,61.65,Two-Year,PayPal,Yes,1,7.9,2,0,No,5,Northeast,0
CUST-03342,23,35.58,Monthly,Debit Card,Yes,1,4.4,3,1,No,2,South,0
CUST-03343,8,38.9,Annual,Debit Card,No,0,4.0,2,3,No,5,South,0
CUST-03344,45,76.75,Monthly,PayPal,No,0,9.5,2,0,No,4,South,0
CUST-03345,39,72.28,Monthly,Debit Card,Yes,1,8.5,2,0,Yes,5,Midwest,0
CUST-03346,55,52.51,Monthly,Bank Transfer,No,2,2.7,3,0,Yes,3,South,0
CUST-03347,44,44.03,Monthly,Credit Card,Yes,1,5.6,4,1,Yes,4,South,0
CUST-03348,10,72.25,Annual,Bank Transfer,No,4,21.0,2,1,No,4,Northeast,0
CUST-03349,9,34.12,Monthly,Credit Card,No,1,11.2,1,0,No,5,West,0
CUST-03350,57,59.06,Monthly,Credit Card,No,1,5.2,2,2,Yes,4,Midwest,1
CUST-03351,12,92.91,Monthly,PayPal,No,1,6.4,1,1,Yes,5,West,1
CUST-03352,68,55.7,Monthly,Credit Card,Yes,1,8.3,2,2,No,3,Northeast,0
CUST-03353,8,38.04,Annual,Credit Card,Yes,2,6.4,4,0,No,4,West,0
CUST-03354,53,59.39,Monthly,Credit Card,No,4,16.7,3,0,No,5,West,1
CUST-03355,71,43.54,Monthly,PayPal,No,2,10.8,2,2,No,4,West,1
CUST-03356,32,26.91,Two-Year,PayPal,Yes,1,12.4,1,1,No,3,Northeast,0
CUST-03357,5,64.62,Monthly,Credit Card,Yes,2,13.2,2,1,No,4,South,0
CUST-03358,64,72.12,Two-Year,Debit Card,Yes,1,10.7,1,0,No,5,West,0
CUST-03359,14,46.4,Annual,Credit Card,Yes,1,11.6,4,0,No,5,South,0
CUST-03360,38,45.21,Annual,Bank Transfer,No,2,16.3,1,0,No,2,Midwest,0
CUST-03361,71,34.69,Annual,Credit Card,Yes,1,11.9,3,1,No,3,South,0
CUST-03362,54,49.3,Monthly,PayPal,No,0,3.8,2,1,No,2,South,0
CUST-03363,4,41.88,Annual,Debit Card,Yes,0,19.5,2,2,No,2,South,0
CUST-03364,60,33.8,Annual,PayPal,No,2,2.2,3,1,No,1,West,0
CUST-03365,12,86.06,Monthly,Bank Transfer,No,1,10.5,2,1,Yes,5,Northeast,0
CUST-03366,54,60.4,Annual,Debit Card,No,1,8.8,2,1,No,3,South,0
CUST-03367,45,62.3,Monthly,PayPal,No,3,6.1,1,0,No,3,West,0
CUST-03368,21,67.9,Two-Year,Debit Card,Yes,0,13.2,1,0,No,5,West,0
CUST-03369,31,65.88,Annual,PayPal,Yes,2,7.5,2,2,No,5,West,0
CUST-03370,9,44.56,Monthly,Debit Card,No,1,10.9,1,1,No,4,Northeast,0
CUST-03371,72,56.91,Two-Year,Credit Card,No,0,3.5,2,3,No,2,Midwest,0
CUST-03372,18,47.16,Two-Year,Credit Card,No,3,14.5,2,2,Yes,4,South,0
CUST-03373,23,59.89,Annual,Credit Card,No,1,13.8,1,1,No,5,West,0
CUST-03374,37,58.15,Monthly,Bank Transfer,Yes,0,8.2,3,0,No,5,Midwest,0
CUST-03375,49,45.11,Annual,PayPal,Yes,1,4.6,3,1,Yes,3,West,0
CUST-03376,37,28.07,Annual,Credit Card,No,3,15.1,4,1,No,5,Northeast,0
CUST-03377,37,54.63,Monthly,Debit Card,Yes,2,2.4,1,1,No,3,West,0
CUST-03378,42,48.32,Two-Year,PayPal,No,1,8.5,1,0,No,5,South,0
CUST-03379,62,17.97,Annual,Debit Card,No,4,6.8,1,0,Yes,5,South,0
CUST-03380,29,61.14,Annual,Debit Card,No,0,10.3,3,1,Yes,2,West,0
CUST-03381,60,69.38,Annual,PayPal,No,1,6.8,2,0,No,3,Northeast,0
CUST-03382,57,97.51,Monthly,Credit Card,Yes,1,13.4,3,2,No,4,Northeast,0
CUST-03383,70,44.96,Two-Year,Debit Card,No,0,3.8,3,1,No,3,Northeast,0
CUST-03384,66,42.3,Annual,Credit Card,Yes,2,15.2,1,1,Yes,5,South,0
CUST-03385,58,32.03,Monthly,Credit Card,Yes,2,7.6,2,1,Yes,3,Midwest,0
CUST-03386,18,55.76,Monthly,PayPal,No,1,5.9,2,1,No,5,West,0
CUST-03387,56,55.64,Monthly,PayPal,Yes,2,10.2,2,0,Yes,2,Midwest,0
CUST-03388,54,37.4,Annual,Bank Transfer,Yes,1,13.0,4,2,Yes,5,Midwest,0
CUST-03389,21,48.85,Monthly,Credit Card,No,1,7.2,1,0,No,4,South,0
CUST-03390,49,16.38,Two-Year,PayPal,No,1,7.6,3,0,No,1,South,0
CUST-03391,19,68.67,Two-Year,Bank Transfer,Yes,1,4.9,1,1,Yes,2,South,0
CUST-03392,38,38.13,Annual,PayPal,No,2,2.2,2,0,No,2,West,0
CUST-03393,58,51.38,Monthly,Bank Transfer,Yes,0,5.7,1,0,Yes,4,South,1
CUST-03394,14,26.32,Annual,Bank Transfer,Yes,1,8.3,2,2,Yes,5,South,0
CUST-03395,25,41.52,Monthly,PayPal,No,0,6.6,2,0,Yes,5,West,0
CUST-03396,58,46.97,Annual,Bank Transfer,Yes,1,6.6,2,3,No,4,West,0
